country_code,date,holiday_name
NO,1994-01-01,New Year's Day
NZ,1994-01-01,New Year's Day
PE,1994-01-01,New Year's Day
PL,1994-01-01,New Year's Day
PT,1994-01-01,New Year's Day
PY,1994-01-01,New Year's Day
RO,1994-01-01,New Year's Day
RS,1994-01-01,New Year's Day
RU,1994-01-01,New Year's Day
SE,1994-01-01,New Year's Day
SG,1994-01-01,New Year's Day
SI,1994-01-01,New Year's Day
SK,1994-01-01,Day of the Establishment of the Slovak Republic
SZ,1994-01-01,New Year's Day
TN,1994-01-01,New Year's Day
TR,1994-01-01,New Year's Day
UA,1994-01-01,New Year's Day
US,1994-01-01,New Year's Day
UY,1994-01-01,New Year's Day
UZ,1994-01-01,New Year's Day
VE,1994-01-01,New Year's Day
VN,1994-01-01,New Year's Day
ZA,1994-01-01,New Year's Day
ZM,1994-01-01,New Year's Day
ZW,1994-01-01,New Year's Day
AM,1994-01-02,New Year's Day
BA,1994-01-02,New Year's Day
BW,1994-01-02,New Year's Day Holiday
GE,1994-01-02,New Year's Day
KR,1994-01-02,New Year's Day
KZ,1994-01-02,New Year's Day
NZ,1994-01-02,Day after New Year's Day
RO,1994-01-02,New Year's Day
RS,1994-01-02,New Year's Day
RU,1994-01-02,New Year's Day
SE,1994-01-02,Sunday
SI,1994-01-02,New Year's Day
CA,1994-01-03,New Year's Day (observed)
GB,1994-01-03,New Year's Day (observed)
IM,1994-01-03,New Year's Day (observed)
NZ,1994-01-03,New Year's Day (observed)
RS,1994-01-03,New Year's Day (observed)
RU,1994-01-03,Day off (substituted from 01/01/1994)
NZ,1994-01-04,Day after New Year's Day (observed)
RU,1994-01-04,Day off (substituted from 01/02/1994)
AM,1994-01-06,Christmas and Epiphany Day
AT,1994-01-06,Epiphany
CY,1994-01-06,Epiphany
ES,1994-01-06,Epiphany
FI,1994-01-06,Epiphany
GR,1994-01-06,Epiphany
HR,1994-01-06,Epiphany
IT,1994-01-06,Epifania del Signore
LI,1994-01-06,Epiphany
SE,1994-01-06,Epiphany
SK,1994-01-06,Epiphany (Three Kings' Day and Orthodox Christmas)
BA,1994-01-07,Orthodox Christmas Day
BY,1994-01-07,Orthodox Christmas Day
EG,1994-01-07,Coptic Christmas Day
ET,1994-01-07,Christmas Day
GE,1994-01-07,Christmas Day
MD,1994-01-07,Christmas Day
MK,1994-01-07,Christmas Day (Orthodox)
RS,1994-01-07,Orthodox Christmas Day
RU,1994-01-07,Christmas Day
UA,1994-01-07,Christmas Day
MD,1994-01-08,Christmas Day
AE,1994-01-09,Isra' and Mi'raj (estimated)
DJ,1994-01-09,Isra' and Mi'raj (estimated)
SE,1994-01-09,Sunday
CO,1994-01-10,Epiphany (observed)
ID,1994-01-10,Isra' and Mi'raj
MA,1994-01-11,Proclamation of Independence Day
TN,1994-01-14,Revolution and Youth Day
JP,1994-01-15,Coming of Age Day
SE,1994-01-16,Sunday
US,1994-01-17,Martin Luther King Jr. Day
ET,1994-01-19,Epiphany Day
GE,1994-01-19,Epiphany
SE,1994-01-23,Sunday
AW,1994-01-25,Betico Day
AU,1994-01-26,Australia Day
IN,1994-01-26,Republic Day
SE,1994-01-30,Sunday
LI,1994-02-02,Candlemas
MZ,1994-02-03,Heroes' Day
AO,1994-02-04,Liberation Movement Day
BI,1994-02-05,Unity Day
MX,1994-02-05,Constitution Day
PK,1994-02-05,Kashmir Solidarity Day
NZ,1994-02-06,Waitangi Day
SE,1994-02-06,Sunday
SI,1994-02-08,"Prešeren's Day, the Slovenian Cultural Holiday"
KR,1994-02-09,The day preceding Korean New Year
VN,1994-02-09,Lunar New Year's Eve
CN,1994-02-10,Chinese New Year (Spring Festival)
HK,1994-02-10,Chinese New Year
KR,1994-02-10,Korean New Year
MT,1994-02-10,Feast of Saint Paul's Shipwreck
MY,1994-02-10,Chinese New Year (estimated)
SG,1994-02-10,Chinese New Year (estimated)
VN,1994-02-10,Lunar New Year
CN,1994-02-11,Chinese New Year (Spring Festival)
HK,1994-02-11,The second day of Chinese New Year
JP,1994-02-11,Foundation Day
KR,1994-02-11,The second day of Korean New Year
MY,1994-02-11,Chinese New Year (Second Day) (estimated)
SG,1994-02-11,Chinese New Year (estimated)
VN,1994-02-11,Second Day of Lunar New Year
CN,1994-02-12,Chinese New Year (Spring Festival)
HK,1994-02-12,The third day of Chinese New Year
VN,1994-02-12,Third Day of Lunar New Year
SE,1994-02-13,Sunday
AW,1994-02-14,Carnival Monday
BO,1994-02-14,Carnival
CW,1994-02-14,Carnival Monday
VE,1994-02-14,Monday of Carnival
BO,1994-02-15,Carnival
RS,1994-02-15,Statehood Day
VE,1994-02-15,Tuesday of Carnival
JM,1994-02-16,Ash Wednesday
LT,1994-02-16,Day of Restoration of the State of Lithuania
RS,1994-02-16,Statehood Day
SE,1994-02-20,Sunday
BD,1994-02-21,International Mother's language Day
US,1994-02-21,Washington's Birthday
EE,1994-02-24,Independence Day
SE,1994-02-27,Sunday
KR,1994-03-01,Independence Movement Day
PY,1994-03-01,Patriots Day
ET,1994-03-02,Adwa Victory Day
BG,1994-03-03,Liberation Day
GE,1994-03-03,Mother's Day
MA,1994-03-03,Throne Day
SE,1994-03-06,Sunday
RU,1994-03-07,Day off (substituted from 03/05/1994)
UA,1994-03-07,Day off (substituted from 03/05/1994)
AM,1994-03-08,Women's Day
AZ,1994-03-08,Women's Day
BY,1994-03-08,Women's Day
GE,1994-03-08,International Women's Day
KZ,1994-03-08,International Women's Day
MD,1994-03-08,International Women's Day
MG,1994-03-08,Women's Day
RU,1994-03-08,International Women's Day
UA,1994-03-08,International Women's Day
UZ,1994-03-08,Women's Day
ZM,1994-03-08,International Women's Day
LT,1994-03-11,Day of Restoration of Independence of Lithuania
ID,1994-03-12,Day of Silence
ZM,1994-03-12,Youth Day
AE,1994-03-13,Eid al-Fitr (estimated)
AZ,1994-03-13,Eid al-Fitr (estimated)
BA,1994-03-13,Eid al-Fitr (estimated)
BI,1994-03-13,Eid ul Fitr (estimated)
DJ,1994-03-13,Eid al-Fitr (estimated)
EG,1994-03-13,Eid al-Fitr (estimated)
ET,1994-03-13,Eid al-Fitr (estimated)
IN,1994-03-13,Eid al-Fitr (estimated)
KE,1994-03-13,Eid-al-Fitr (estimated)
MA,1994-03-13,Eid al-Fitr (estimated)
MK,1994-03-13,Eid al-Fitr (estimated)
MY,1994-03-13,Eid al-Fitr (estimated)
NG,1994-03-13,Eid-el-Fitr (estimated)
PK,1994-03-13,Eid al-Fitr (estimated)
SA,1994-03-13,Eid al-Fitr Holiday (estimated)
SE,1994-03-13,Sunday
SG,1994-03-13,Eid al-Fitr (estimated)
TN,1994-03-13,Eid al-Fitr (estimated)
TR,1994-03-13,Eid al-Fitr
UZ,1994-03-13,Eid al-Fitr (estimated)
AE,1994-03-14,Eid al-Fitr Holiday (estimated)
BI,1994-03-14,Eid ul Fitr (estimated) (observed)
CY,1994-03-14,Green Monday
DJ,1994-03-14,Eid al-Fitr Holiday (estimated)
EG,1994-03-14,Eid al-Fitr Holiday (estimated)
GR,1994-03-14,Green Monday
ID,1994-03-14,Eid al-Fitr
KE,1994-03-14,"Eid-al-Fitr (observed, estimated)"
MA,1994-03-14,Eid al-Fitr (estimated)
MY,1994-03-14,Eid al-Fitr (Second Day) (estimated)
NG,1994-03-14,Eid-el-Fitr Holiday (estimated)
PK,1994-03-14,Eid al-Fitr (estimated)
SA,1994-03-14,Eid al-Fitr Holiday (estimated)
TN,1994-03-14,Eid al-Fitr Holiday (estimated)
TR,1994-03-14,Eid al-Fitr
AE,1994-03-15,Eid al-Fitr Holiday (estimated)
EG,1994-03-15,Eid al-Fitr Holiday (estimated)
HU,1994-03-15,National Day
ID,1994-03-15,Eid al-Fitr Second Day
MY,1994-03-15,"Eid al-Fitr (observed, estimated)"
PK,1994-03-15,Eid al-Fitr (estimated)
SA,1994-03-15,Eid al-Fitr Holiday (estimated)
TN,1994-03-15,Eid al-Fitr Holiday (estimated)
TR,1994-03-15,Eid al-Fitr
SA,1994-03-16,Eid al-Fitr Holiday (estimated)
BD,1994-03-17,Sheikh Mujibur Rahman's Birthday and Children's Day
IE,1994-03-17,Saint Patrick's Day
AW,1994-03-18,National Anthem and Flag Day
LI,1994-03-19,Saint Joseph's Day
MT,1994-03-19,Feast of Saint Joseph
AZ,1994-03-20,Spring Festival
SE,1994-03-20,Sunday
TN,1994-03-20,Independence Day
AZ,1994-03-21,Spring Festival
CO,1994-03-21,Saint Joseph's Day (observed)
JP,1994-03-21,Vernal Equinox Day
MX,1994-03-21,Benito Juárez's birthday
NA,1994-03-21,Independence Day
UZ,1994-03-21,Nowruz
PK,1994-03-23,Pakistan Day
CY,1994-03-25,Greek Independence Day
GR,1994-03-25,Independence Day
BD,1994-03-26,Independence Day
IL,1994-03-27,Pesach
SE,1994-03-27,Sunday
MG,1994-03-29,Martyrs' Day
CO,1994-03-31,Maundy Thursday
DK,1994-03-31,Maundy Thursday
HN,1994-03-31,Maundy Thursday
IS,1994-03-31,Maundy Thursday
MT,1994-03-31,Freedom Day
NI,1994-03-31,Maundy Thursday
NO,1994-03-31,Maundy Thursday
PE,1994-03-31,Maundy Thursday
PY,1994-03-31,Maundy Thursday
VE,1994-03-31,Maundy Thursday
AR,1994-04-01,Good Friday
AU,1994-04-01,Good Friday
AW,1994-04-01,Good Friday
BO,1994-04-01,Good Friday
BR,1994-04-01,Good Friday
BW,1994-04-01,Good Friday
CA,1994-04-01,Good Friday
CL,1994-04-01,Good Friday
CO,1994-04-01,Good Friday
CW,1994-04-01,Good Friday
CY,1994-04-01,Cyprus National Day
DE,1994-04-01,Good Friday
DK,1994-04-01,Good Friday
EE,1994-04-01,Good Friday
ES,1994-04-01,Good Friday
FI,1994-04-01,Good Friday
GB,1994-04-01,Good Friday
HN,1994-04-01,Good Friday
ID,1994-04-01,Good Friday
IM,1994-04-01,Good Friday
IN,1994-04-01,Good Friday
IS,1994-04-01,Good Friday
JM,1994-04-01,Good Friday
KE,1994-04-01,Good Friday
LV,1994-04-01,Good Friday
MT,1994-04-01,Good Friday
NA,1994-04-01,Good Friday
NG,1994-04-01,Good Friday
NI,1994-04-01,Good Friday
NO,1994-04-01,Good Friday
NZ,1994-04-01,Good Friday
PE,1994-04-01,Good Friday
PT,1994-04-01,Good Friday
PY,1994-04-01,Good Friday
SE,1994-04-01,Good Friday
SG,1994-04-01,Good Friday
SK,1994-04-01,Good Friday
SZ,1994-04-01,Good Friday
VE,1994-04-01,Good Friday
ZA,1994-04-01,Good Friday
ZM,1994-04-01,Good Friday
ZW,1994-04-01,Good Friday
AR,1994-04-02,War Veteran's Day
BW,1994-04-02,Holy Saturday
CL,1994-04-02,Holy Saturday
HN,1994-04-02,Holy Saturday
IL,1994-04-02,Seventh day of Pesach
ZM,1994-04-02,Holy Saturday
ZW,1994-04-02,Easter Saturday
BE,1994-04-03,Easter Sunday
BY,1994-04-03,Catholic Easter
CW,1994-04-03,Easter Sunday
DK,1994-04-03,Easter Sunday
EE,1994-04-03,Easter Sunday
FI,1994-04-03,Easter Sunday
HU,1994-04-03,Easter
IS,1994-04-03,Easter Sunday
IT,1994-04-03,Pasqua di Resurrezione
LI,1994-04-03,Easter Sunday
LT,1994-04-03,Easter Sunday
LV,1994-04-03,Easter Sunday
MG,1994-04-03,Easter Sunday
NL,1994-04-03,Easter Sunday
NO,1994-04-03,Easter Sunday
PE,1994-04-03,Easter Sunday
PL,1994-04-03,Easter Sunday
PT,1994-04-03,Easter Sunday
PY,1994-04-03,Easter Sunday
SE,1994-04-03,Easter Sunday; Sunday
SI,1994-04-03,Easter Sunday
AT,1994-04-04,Easter Monday
AU,1994-04-04,Easter Monday
AW,1994-04-04,Easter Monday
BA,1994-04-04,Catholic Easter Monday
BE,1994-04-04,Easter Monday
BW,1994-04-04,Easter Monday
BY,1994-04-04,Catholic Easter
CW,1994-04-04,Easter Monday
CZ,1994-04-04,Easter Monday
DE,1994-04-04,Easter Monday
DK,1994-04-04,Easter Monday
FI,1994-04-04,Easter Monday
FR,1994-04-04,Easter Monday
HR,1994-04-04,Easter Monday
HU,1994-04-04,Easter Monday
IE,1994-04-04,Easter Monday
IM,1994-04-04,Easter Monday
IS,1994-04-04,Easter Monday
IT,1994-04-04,Lunedì dell'Angelo
JM,1994-04-04,Easter Monday
KE,1994-04-04,Easter Monday
LI,1994-04-04,Easter Monday
LT,1994-04-04,Easter Monday
LU,1994-04-04,Easter Monday
LV,1994-04-04,Easter Monday
MG,1994-04-04,Easter Monday
NA,1994-04-04,Easter Monday
NG,1994-04-04,Easter Monday
NL,1994-04-04,Easter Monday
NO,1994-04-04,Easter Monday
NZ,1994-04-04,Easter Monday
PL,1994-04-04,Easter Monday
SE,1994-04-04,Easter Monday
SI,1994-04-04,Easter Monday
SK,1994-04-04,Easter Monday
SZ,1994-04-04,Easter Monday
ZA,1994-04-04,Family Day
ZM,1994-04-04,Easter Monday
ZW,1994-04-04,Easter Monday
HK,1994-04-05,Tomb-Sweeping Day
KR,1994-04-05,Tree Planting Day
ZA,1994-04-06,Founder's Day
AM,1994-04-07,A Holiday of Motherhood and Beauty
MZ,1994-04-07,Women's Day
GE,1994-04-09,National Unity Day
TN,1994-04-09,Martyrs' Day
SE,1994-04-10,Sunday
BD,1994-04-14,Bengali New Year's Day
HN,1994-04-14,Panamerican Day
IL,1994-04-14,Independence Day (observed)
SE,1994-04-17,Sunday
ZW,1994-04-18,Independence Day
SZ,1994-04-19,King's Birthday
VE,1994-04-19,Declaration of Independence
BR,1994-04-21,Tiradentes' Day
IS,1994-04-21,First Day of Summer
TR,1994-04-23,National Sovereignty and Children's Day
AM,1994-04-24,Genocide Memorial Day
SE,1994-04-24,Sunday
AU,1994-04-25,ANZAC Day
EG,1994-04-25,Sinai Liberation Day
IT,1994-04-25,Festa della Liberazione
NZ,1994-04-25,Anzac Day
PT,1994-04-25,Freedom Day
SZ,1994-04-25,National Flag Day
SI,1994-04-27,Day of Uprising Against Occupation
BA,1994-04-29,Orthodox Good Friday
BG,1994-04-29,Good Friday
CY,1994-04-29,Good Friday
DK,1994-04-29,Great Prayer Day
ET,1994-04-29,Good Friday
GE,1994-04-29,Good Friday
GR,1994-04-29,Good Friday
JP,1994-04-29,Greenery Day
RS,1994-04-29,Good Friday
AW,1994-04-30,Queen's Day
BG,1994-04-30,Holy Saturday
CW,1994-04-30,Queen's Day
GE,1994-04-30,Holy Saturday
NL,1994-04-30,Queen's Day
RS,1994-04-30,Holy Saturday
VN,1994-04-30,Liberation Day/Reunification Day
AO,1994-05-01,International Worker's Day
AR,1994-05-01,Labor Day
AT,1994-05-01,Labor Day
AW,1994-05-01,Labor Day
BA,1994-05-01,International Labor Day
BD,1994-05-01,May Day
BE,1994-05-01,Labor Day
BG,1994-05-01,Easter; Labor Day and International Workers' Solidarity Day
BI,1994-05-01,Labour Day
BO,1994-05-01,Labor Day
BR,1994-05-01,Worker's Day
BW,1994-05-01,Labour Day
BY,1994-05-01,Labor Day; Orthodox Easter
CL,1994-05-01,Labor Day
CN,1994-05-01,Labor Day
CO,1994-05-01,Labor Day
CU,1994-05-01,International Workers' Day
CY,1994-05-01,Easter Sunday; Labor Day
CZ,1994-05-01,Labor Day
DE,1994-05-01,Labor Day
DJ,1994-05-01,Labor Day
EE,1994-05-01,Spring Day
EG,1994-05-01,Coptic Easter; Labor Day
ES,1994-05-01,Labor Day
ET,1994-05-01,Easter Sunday; Workers' Day
FI,1994-05-01,May Day
FR,1994-05-01,Labor Day
GE,1994-05-01,Easter Sunday
GR,1994-05-01,Labor Day
HN,1994-05-01,Labor Day
HR,1994-05-01,Labor Day
HU,1994-05-01,Labor Day
IS,1994-05-01,Labor Day
IT,1994-05-01,Festa dei Lavoratori
KE,1994-05-01,Labor Day
KZ,1994-05-01,Kazakhstan's People Solidarity Holiday
LI,1994-05-01,Labor Day
LT,1994-05-01,International Workers' Day; Mother's Day
LU,1994-05-01,Labor Day
LV,1994-05-01,Labor Day
MA,1994-05-01,Labor Day
MD,1994-05-01,Easter; International Workers' Solidarity Day
MG,1994-05-01,Labor Day
MK,1994-05-01,Labour Day
MT,1994-05-01,Worker's Day
MX,1994-05-01,Labor Day
MY,1994-05-01,Labor Day
MZ,1994-05-01,International Workers' Day
NA,1994-05-01,Workers' Day
NG,1994-05-01,Workers' Day
NI,1994-05-01,Labor Day
NO,1994-05-01,Labor Day
PE,1994-05-01,Labor Day
PK,1994-05-01,Labor Day
PL,1994-05-01,National Day
PT,1994-05-01,Labor Day
PY,1994-05-01,Workers' Day
RO,1994-05-01,Easter; Labor Day
RS,1994-05-01,Easter Sunday; Labor Day
RU,1994-05-01,Holiday of Spring and Labor
SE,1994-05-01,May Day; Sunday
SG,1994-05-01,Labor Day
SI,1994-05-01,Labor Day
SK,1994-05-01,Labor Day
SZ,1994-05-01,Worker's Day
TN,1994-05-01,Labor Day
UA,1994-05-01,Easter Sunday (Pascha); International Workers' Solidarity Day
UY,1994-05-01,Workers' Day
VE,1994-05-01,International Worker's Day
VN,1994-05-01,International Labor Day
ZM,1994-05-01,Labour Day
ZW,1994-05-01,Workers' Day
BA,1994-05-02,International Labor Day
BG,1994-05-02,Easter
BI,1994-05-02,Labour Day (observed)
BO,1994-05-02,Labor Day (observed)
BY,1994-05-02,Orthodox Easter
CU,1994-05-02,International Workers' Day (observed)
CW,1994-05-02,Labor Day
CY,1994-05-02,Easter Monday
EG,1994-05-02,Sham El Nessim
GB,1994-05-02,May Day
GE,1994-05-02,Easter Monday
GR,1994-05-02,Easter Monday
IE,1994-05-02,May Day
IM,1994-05-02,May Day
KE,1994-05-02,Labor Day (observed)
MD,1994-05-02,Easter
MK,1994-05-02,Easter Monday (Orthodox)
MY,1994-05-02,Labor Day (observed)
MZ,1994-05-02,International Workers' Day (observed)
NA,1994-05-02,Workers' Day (observed)
RO,1994-05-02,Easter
RS,1994-05-02,Easter Monday; Labor Day
RU,1994-05-02,Holiday of Spring and Labor
SI,1994-05-02,Labor Day
UA,1994-05-02,International Workers' Solidarity Day
ZM,1994-05-02,Labour Day (observed)
ZW,1994-05-02,Workers' Day (observed)
JP,1994-05-03,Constitution Day
PL,1994-05-03,National Day of the Third of May
RS,1994-05-03,Labor Day (observed)
RU,1994-05-03,Day off (substituted from 05/01/1994)
JP,1994-05-04,National Holiday
NA,1994-05-04,Cassinga Day
ET,1994-05-05,Patriots' Day
JP,1994-05-05,Children's Day
KR,1994-05-05,Children's Day
BG,1994-05-06,Saint George's Day (Day of the Bulgarian Army)
CZ,1994-05-08,Day of liberation from Fascism
FR,1994-05-08,Victory Day
LV,1994-05-08,Mother's Day
SE,1994-05-08,Sunday
AZ,1994-05-09,Victory over Fascism Day
BY,1994-05-09,Victory Day
GE,1994-05-09,Day of Victory over Fascism
KZ,1994-05-09,Victory Day
MD,1994-05-09,Day of Rejoicing; Victory Day and Commemoration of the heroes fallen for Independence of Fatherland
RU,1994-05-09,Victory Day
UA,1994-05-09,Victory Day
UZ,1994-05-09,Victory Day
BY,1994-05-10,Radunitsa (Day of Rejoicing)
RU,1994-05-10,Day off (substituted from 05/09/1994)
AT,1994-05-12,Ascension Day
AW,1994-05-12,Ascension Day
BE,1994-05-12,Ascension Day
BI,1994-05-12,Ascension Day
BW,1994-05-12,Ascension Day
CH,1994-05-12,Ascension Day
CW,1994-05-12,Ascension Day
DE,1994-05-12,Ascension Day
DK,1994-05-12,Ascension Day
FI,1994-05-12,Ascension Day
FR,1994-05-12,Ascension Day
GE,1994-05-12,Saint Andrew's Day
ID,1994-05-12,Ascension Day
IS,1994-05-12,Ascension Day
LI,1994-05-12,Ascension Day
LU,1994-05-12,Ascension Day
MG,1994-05-12,Ascension Day
NA,1994-05-12,Ascension Day
NL,1994-05-12,Ascension Day
NO,1994-05-12,Ascension Day
SE,1994-05-12,Ascension Day
SZ,1994-05-12,Ascension Day
PY,1994-05-15,Independence Day
SE,1994-05-15,Sunday
CO,1994-05-16,Ascension Day (observed)
IL,1994-05-16,Shavuot
NO,1994-05-17,Constitution Day
KR,1994-05-18,Buddha's Birthday
AE,1994-05-19,Arafat Day (estimated)
DJ,1994-05-19,Arafat Day (estimated)
EG,1994-05-19,Arafat Day (estimated)
SA,1994-05-19,Arafat Day (estimated)
TN,1994-05-19,Arafat Day (estimated)
TR,1994-05-19,"Commemoration of Atatürk, Youth and Sports Day"
AE,1994-05-20,Eid al-Adha (estimated)
AZ,1994-05-20,Eid al-Adha (estimated)
BA,1994-05-20,Eid al-Adha (estimated)
BI,1994-05-20,Eid al Adha (estimated)
DJ,1994-05-20,Eid al-Adha (estimated)
EG,1994-05-20,Eid al-Adha (estimated)
ET,1994-05-20,Eid al-Adha (estimated)
IN,1994-05-20,Eid al-Adha (estimated)
MA,1994-05-20,Eid al-Adha (estimated)
MY,1994-05-20,Eid al-Adha (estimated)
NG,1994-05-20,Eid-el-Kabir (estimated)
PK,1994-05-20,Eid al-Adha (estimated)
SA,1994-05-20,Eid al-Adha Holiday (estimated)
SG,1994-05-20,Eid al-Adha (estimated)
TN,1994-05-20,Eid al-Adha (estimated)
UZ,1994-05-20,Eid al-Adha (estimated)
AE,1994-05-21,Eid al-Adha Holiday (estimated)
CL,1994-05-21,Navy Day
DJ,1994-05-21,Eid al-Adha Holiday (estimated)
EG,1994-05-21,Eid al-Adha Holiday (estimated)
ID,1994-05-21,Eid al-Adha
MA,1994-05-21,Eid al-Adha (estimated)
NG,1994-05-21,Eid-el-Kabir Holiday (estimated)
PK,1994-05-21,Eid al-Adha (estimated)
SA,1994-05-21,Eid al-Adha Holiday (estimated)
TN,1994-05-21,Eid al-Adha Holiday (estimated)
TR,1994-05-21,Eid al-Adha
AE,1994-05-22,Eid al-Adha Holiday (estimated)
BE,1994-05-22,Whit Sunday
DK,1994-05-22,Whit Sunday
EE,1994-05-22,Whit Sunday
EG,1994-05-22,Eid al-Adha Holiday (estimated)
FI,1994-05-22,Whit Sunday
HU,1994-05-22,Whit Sunday
IS,1994-05-22,Whit Sunday
LI,1994-05-22,Whit Sunday
MG,1994-05-22,Whit Sunday
NL,1994-05-22,Whit Sunday
NO,1994-05-22,Whit Sunday
PK,1994-05-22,Eid al-Adha (estimated)
PL,1994-05-22,Pentecost
SA,1994-05-22,Eid al-Adha Holiday (estimated)
SE,1994-05-22,Sunday; Whit Sunday
SI,1994-05-22,Whit Sunday
TN,1994-05-22,Eid al-Adha Holiday (estimated)
TR,1994-05-22,Eid al-Adha
AT,1994-05-23,Whit Monday
BE,1994-05-23,Whit Monday
DE,1994-05-23,Whit Monday
DK,1994-05-23,Whit Monday
FR,1994-05-23,Whit Monday
HU,1994-05-23,Whit Monday
IS,1994-05-23,Whit Monday
JM,1994-05-23,National Labour Day
LI,1994-05-23,Whit Monday
LU,1994-05-23,Whit Monday
MG,1994-05-23,Whit Monday
NL,1994-05-23,Whit Monday
NO,1994-05-23,Whit Monday
SA,1994-05-23,"Eid al-Adha Holiday (observed, estimated)"
SE,1994-05-23,Whit Monday
TR,1994-05-23,Eid al-Adha
BG,1994-05-24,"Day of Slavonic Alphabet, Bulgarian Enlightenment and Culture"
MK,1994-05-24,Saints Cyril and Methodius Day
SA,1994-05-24,"Eid al-Adha Holiday (observed, estimated)"
TR,1994-05-24,Eid al-Adha
AR,1994-05-25,May Revolution Day
ID,1994-05-25,Vesak Day
MY,1994-05-25,Vesak Day (estimated)
NA,1994-05-25,Africa Day
SG,1994-05-25,Vesak Day (estimated)
ZM,1994-05-25,Africa Freedom Day
ZW,1994-05-25,Africa Day
GE,1994-05-26,Independence Day
AM,1994-05-28,Republic Day
